Word,Frequency
"'binder',",9
"'julian',",9
"'stern',",9
"'pretrial',",9
"'foremost',",9
"'annoy',",9
"'shuang',",9
"'infiltr',",9
"'commanderinchief',",9
"'softwood',",9
"'duffi',",9
"'artist',",9
"'jiechi',",9
"'lilli',",9
"'constitution',",9
"'ehrsam',",9
"'bondbuy',",9
"'downturn',",9
"'roem',",9
"'chicagobas',",9
"'tn',",9
"'vzn',",9
"'graviti',",9
"'remembr',",9
"'gala',",9
"'barron',",9
"'suck',",9
"'biograph',",9
"'ali',",9
"'swirl',",9
"'filer',",9
"'specter',",9
"'grasz',",9
"'northwest',",9
"'zakharova',",9
"'reintroduc',",9
"'democraticl',",9
"'jar',",9
'democrat'],9
"'trumpputin',",9
"'joon',",9
"'cigarett',",9
"'vitriol',",9
"'survivor',",9
"'foil',",9
"'koru',",9
"'frelinghuysen',",9
"'midnovemb',",9
"'hectar',",9
"'infract',",9
"'railroad',",9
"'tonn',",9
"'carpet',",9
"'yoho',",9
"'garrett',",9
"'raucou',",9
'korea'],9
"'sharpley',",9
"'thereaft',",9
"'outsourc',",9
"'selfi',",9
"'lifelin',",9
"'frighten',",9
"'fledgl',",9
"'salvo',",9
"'sizabl',",9
"'viewpoint',",9
"'soybean',",9
"'stabenow',",9
"'hardright',",9
"'grandfath',",9
"'destin',",9
"'brotherhood',",9
"'collar',",9
"'nonbind',",9
"'volcker',",9
"'uneas',",9
"'lmtn',",9
"'organis',",9
"'revolt',",9
"'invers',",9
"'giancarlo',",9
'deficit'],9
"'warsaw',",9
"'unoffici',",9
"'lauer',",9
'anonym'],9
"'palat',",9
"'duel',",9
"'deton',",9
"'breakfast',",9
"'chatterje',",9
"'intrigu',",9
"'sketch',",9
"'discoveri',",9
"'pioneer',",9
"'bowman',",9
'job'],9
"'yahoo',",9
"'wehrum',",9
"'consortium',",9
"'proclaim',",9
"'mistreat',",9
"'golden',",9
"'thinli',",9
"'capandtrad',",9
"'revenuerais',",9
"'repercuss',",9
"'spill',",9
"'antmn',",9
"'signup',",9
"'taiwanes',",9
"'autocrat',",9
"'oppress',",9
"'billi',",9
"'connel',",9
"'kgb',",9
"'balber',",9
'confer'],9
"'valuead',",9
"'detractor',",9
'leader'],9
"'diux',",9
"'nv',",9
"'misstep',",9
"'continent',",9
"'sb',",9
"'albuquerqu',",9
"'forest',",9
'agreement'],9
"'oge',",9
"'nefari',",9
"'lyon',",9
"'ingredi',",9
"'monsanto',",9
"'bigg',",9
"'throttl',",9
"'conflictofinterest',",9
"'paralyz',",9
'moscow'],9
"'watt',",9
"'laboratori',",9
"'trace',",9
"'yearbook',",9
"'solidar',",9
"'goodel',",9
"'piraci',",9
"'mae',",9
"'ail',",9
"'selfincrimin',",9
"'intrud',",9
"'topsecret',",9
"'rbc',",9
"'biodiesel',",9
"'proposit',",9
"'md',",9
"'relinquish',",9
"'residenti',",9
"'choat',",9
"'overtur',",9
"'depreci',",9
"'rene',",9
"'mansion',",9
"'havoc',",9
"'grenel',",9
"'hysteria',",9
"'bevin',",9
"'kati',",9
"'gregori',",9
"'verma',",9
'afghanistan'],9
"'worship',",9
"'manmad',",9
"'hefner',",9
"'siv',",9
"'carolin',",9
"'forcibl',",9
"'involuntari',",9
"'clot',",9
"'radioact',",9
"'buyback',",9
"'schwartz',",9
"'eisenhow',",9
"'atilla',",9
"'untruth',",9
"'rib',",9
"'birdi',",9
"'oswald',",9
"'aphi',",9
"'kudrin',",9
"'bocanegra',",9
"'thin',",8
'immigr'],8
"'hourlong',",8
"'ohr',",8
"'phasein',",8
"'deripaska',",8
"'coma',",8
"'raw',",8
"'aarp',",8
"'unafford',",8
"'coax',",8
"'hash',",8
"'laureat',",8
"'inher',",8
'june'],8
"'duplic',",8
"'taint',",8
"'grower',",8
"'brawl',",8
"'bitch',",8
"'censor',",8
'right'],8
"'mateer',",8
"'foy',",8
"'saudil',",8
'washington'],8
"'charad',",8
"'wealthier',",8
"'paramet',",8
"'straightforward',",8
"'redund',",8
"'implor',",8
"'bodin',",8
"'demeanor',",8
"'bigticket',",8
"'refut',",8
"'nontariff',",8
"'breast',",8
"'roadshow',",8
"'selfdetermin',",8
"'proxi',",8
"'hussein',",8
"'delight',",8
"'outlaw',",8
"'natali',",8
"'campaignstyl',",8
"'mall',",8
'tweet'],8
"'beset',",8
"'eleph',",8
'place'],8
"'southeastern',",8
"'nonstart',",8
"'draconian',",8
"'zeid',",8
"'accident',",8
"'sprint',",8
'oper'],8
"'shall',",8
"'podium',",8
'obama'],8
"'hamstrung',",8
"'deplet',",8
"'peru',",8
'nation'],8
"'boldest',",8
"'instig',",8
"'nois',",8
"['despit',",8
"'intermediaterang',",8
"'petro',",8
"'intrepid',",8
"'staunchest',",8
"'dishearten',",8
"'samsung',",8
"'caterpillar',",8
"'poster',",8
"'ibm',",8
"'momandpop',",8
"'coffer',",8
"'layer',",8
"'deck',",8
"'filmmak',",8
"'overst',",8
"'roundup',",8
"'hurd',",8
"'bartlett',",8
'syria'],8
"'unbeliev',",8
'secur'],8
"'mar',",8
"'showcas',",8
"'krueger',",8
"'corpu',",8
"'rant',",8
"'dissolv',",8
"'creep',",8
"'bull',",8
"'firsttim',",8
"'occasion',",8
"'acut',",8
"'astana',",8
"'udal',",8
"'overblown',",8
"'joni',",8
"'manur',",8
"'woodal',",8
"'midscal',",8
"'franchis',",8
"'obey',",8
"'button',",8
"'viral',",8
"'menac',",8
"'bitterli',",8
"'firefight',",8
"'triad',",8
"'grumman',",8
"'minuteman',",8
"'malley',",8
"'exfbi',",8
"'monica',",8
"'wilmerhal',",8
"'waymo',",8
"'premarket',",8
"'quicker',",8
"'danc',",8
"'scath',",8
"'pragmatist',",8
"'brows',",8
"'kenni',",8
'octob'],8
"'surrend',",8
"'unregist',",8
"'medstar',",8
"'layoff',",8
"'nut',",8
"'jenni',",8
"'compos',",8
"'sibl',",8
"'dust',",8
"'newt',",8
"'mischaracter',",8
"'madeup',",8
"'spook',",8
"'meltdown',",8
"'julia',",8
"'barbar',",8
"'longdelay',",8
"'petri',",8
"'linda',",8
'probe'],8
"'cub',",8
"'characterist',",8
"'logan',",8
"'appeas',",8
"'overridden',",8
"'iger',",8
"'digest',",8
"'efxn',",8
"'timeconsum',",8
"'occ',",8
"'evidencebas',",8
"['feder',",8
"'poe',",8
"'swiss',",8
"'taormina',",8
"'greenlight',",8
"'kamala',",8
"'swell',",8
"'earnest',",8
"'mistrust',",8
"'multiyear',",8
"'pillar',",8
"'queen',",8
"'everywher',",8
"'tammi',",8
"'condol',",8
"'aaron',",8
"'leigh',",8
"'unstabl',",8
"'utter',",8
"'courtord',",8
"'wolf',",8
"'gambl',",8
"'gimmick',",8
"'grasp',",8
"'caucus',",8
"'ncaa',",8
"'instructor',",8
"'sayfullo',",8
"'pedestrian',",8
"'desert',",8
"['attorney',",8
"'misstat',",8
"'myer',",8
"'mismanag',",8
"'longshot',",8
"'scoop',",8
"'lawenforc',",8
"'shred',",8
"'liar',",8
"'distast',",8
"'bigot',",8
"'jeremi',",8
"'fuller',",8
"'kihuen',",8
"'englishlanguag',",8
"'dare',",8
"'caraca',",8
"'heap',",8
"'cohes',",8
'world'],8
"'beleagu',",8
"'housepass',",8
"'trumpback',",8
'end'],8
"'brash',",8
"'rider',",8
"'cope',",8
"'utmost',",8
"'laura',",8
"'demilitar',",8
"'yeah',",8
"'nathan',",8
"'harrison',",8
"'hidden',",8
"'powder',",8
"'propertytax',",8
"'jefferson',",8
"'mayer',",8
"'eighth',",8
"'fitzgerald',",8
"'qualm',",8
"'dillon',",8
"'ingal',",8
"'chevron',",8
"'jealou',",8
"'beacon',",8
"'browder',",8
"'incrimin',",8
"'pertin',",8
"'gobetween',",8
"'mate',",8
"'prejudg',",8
"'appetit',",8
"'scuttl',",8
"'kain',",8
"['kansa',",8
"'nonmilitari',",8
"'raini',",8
"'borough',",8
"'drum',",8
"'nobl',",8
"'richardson',",8
"'lieu',",8
"'uberul',",8
"'trivial',",8
"'laden',",8
"'amtrak',",8
"'faulti',",8
"'hypothet',",8
"'baden',",8
"'redoubl',",8
"'profanitylac',",8
"'gen',",8
"'swalwel',",8
"'buoy',",8
"'blackwat',",8
"'bluecollar',",8
"'farther',",8
"['healthcar',",8
"'scream',",8
"'ordin',",8
'sanction'],8
"'republicandrawn',",8
"'fourday',",8
"'compass',",8
"'hoover',",8
"'rotat',",8
"'privateequ',",8
"'incentiv',",8
"'hair',",8
"'bolivia',",8
"'mohammad',",8
"'homebuild',",8
"['conserv',",8
"'sharon',",8
"'anytim',",8
"'vidal',",8
"'culmin',",8
"'nonmarket',",8
"'backstop',",8
"'pregnanc',",8
"'guttmach',",8
"'telecom',",8
"'extraordinarili',",8
"'clearer',",8
"'micromanag',",8
"'accessori',",8
"'wayn',",8
"'threeday',",8
"'metlif',",8
"'domain',",8
"'depress',",8
"'docket',",8
"'drip',",8
"'corfman',",8
"'jakarta',",8
"'paradis',",8
"'seychel',",8
"'bash',",8
"'starspangl',",8
"'outbreak',",8
"'knox',",8
"'pornographi',",8
'parti'],8
"'viru',",8
"'youtub',",8
"'accustom',",8
"'autonomi',",8
"'healthcaregov',",8
"'xitrump',",8
"'idlib',",8
"'g',",8
"'ramo',",8
"'briton',",8
"'bori',",8
"'embark',",8
"'debut',",8
"'petersen',",8
"'upscal',",8
"'cloudflar',",8
"'undergon',",8
"'mylan',",8
"'thiel',",8
'panel'],8
"'bromanc',",8
"'berkshir',",8
"'laughter',",8
"'hew',",8
"'rosneft',",8
"'sting',",8
"'app',",8
"'her',",8
"'bother',",8
"'clyburn',",8
'clinton'],8
"'jess',",8
"'wisniewski',",8
"'carpent',",8
"'imposit',",8
"'tarifffre',",8
"'languish',",8
"'treason',",8
"'berat',",8
"'victoria',",8
"'claimant',",8
"'hover',",8
"'optic',",8
"'fiat',",8
"'auster',",8
"'blindsid',",8
"'sinou',",8
"'dizzi',",8
"'unelect',",8
"'grijalva',",8
"'balkan',",8
"'uscuba',",8
"'basel',",8
"'rubashkin',",8
"'phaseout',",8
"'mackowiak',",8
"'bombard',",8
"'satisfactori',",8
"'knight',",8
"'rigid',",8
"'entrench',",8
"'eritrea',",8
"'uneven',",8
"'philosophi',",8
"'narcot',",8
"'pretax',",8
"'vp',",8
"'nightclub',",8
"'fairooz',",8
"'pate',",8
"'falter',",8
"'goldfein',",8
"'corallo',",8
"'han',",8
"'studio',",8
"'manu',",8
"'nih',",8
"'tucano',",8
"'slump',",8
"'weber',",8
"'caputo',",8
"'distributor',",8
"'unchart',",8
"'brexit',",8
"'cha',",8
"'eid',",8
"'torr',",8
"'dreiband',",8
"'capita',",8
"'bernank',",8
"'pho',",8
"'plutonium',",8
"'ctu',",8
"'alavi',",8
"'farag',",8
"'highearn',",7
"'widow',",7
"'ninepag',",7
"'halv',",7
"'brainchild',",7
"'oleg',",7
"'purview',",7
"'tslao',",7
"'famous',",7
"'alic',",7
'york'],7
"'bloat',",7
"'governmentissu',",7
"'harmon',",7
"'riddl',",7
"'debunk',",7
"'guilt',",7
"'transmit',",7
"'butt',",7
"'basin',",7
"'customari',",7
"'needl',",7
"'farmwork',",7
"'conservativemajor',",7
"'thenu',",7
"'funnel',",7
"'moneylaund',",7
"'ozon',",7
"'shortsight',",7
"'concurr',",7
"'officehold',",7
"'sonia',",7
"'craig',",7
"'slowdown',",7
"'lefkow',",7
"'unambigu',",7
"'lifesav',",7
"'fetal',",7
"'staircas',",7
"'blackston',",7
"['fcc',",7
"'spree',",7
"'onslaught',",7
"'iranianback',",7
"'lesser',",7
"'streak',",7
"'dissuad',",7
"'postcard',",7
"'russianback',",7
"'cassidygraham',",7
"'gadsden',",7
"'gibson',",7
"'scant',",7
"'andor',",7
"'uniformli',",7
"'carolyn',",7
"'driller',",7
"'somewher',",7
"'creativ',",7
"'dbkgnde',",7
"['lawmak',",7
"'navajo',",7
"'lowlevel',",7
"'tast',",7
"'campu',",7
"'chanocha',",7
"'brent',",7
"'fujimori',",7
"'alberto',",7
"'n',",7
"'gallatin',",7
"'citat',",7
"'shove',",7
"'xray',",7
"'huddl',",7
"'novic',",7
"'knowingli',",7
"'discard',",7
"'herrera',",7
"'vinc',",7
"'len',",7
"'iphon',",7
"'misinform',",7
"'impoverish',",7
"'highestrank',",7
"'konstantin',",7
'talk'],7
"'plausibl',",7
"'machineri',",7
"'rivalri',",7
"'bolt',",7
"'runner',",7
"'affluent',",7
"'jona',",7
"'malign',",7
"'distrust',",7
"'estonia',",7
"'inexcus',",7
"'kara',",7
"'revit',",7
"'singh',",7
"'ashor',",7
"'malici',",7
"'adjud',",7
'polici'],7
"'galleri',",7
"'noncommerci',",7
"'repaid',",7
"'kazakhstan',",7
"'cmcsao',",7
"'youngest',",7
"'sluggish',",7
"'millenni',",7
"'americanmad',",7
"['canada',",7
"['facebook',",7
"'electionrel',",7
"'fullyear',",7
"'max',",7
"'typograph',",7
"'erin',",7
"'bottl',",7
"'netflix',",7
"'animu',",7
"'scam',",7
"'lyndon',",7
"'latta',",7
"'evok',",7
"'impetu',",7
"'macroeconom',",7
"'hasten',",7
"'niec',",7
"['paul',",7
"'surgeon',",7
"'shatter',",7
"'tumbl',",7
"'burk',",7
"'bite',",7
"'ayer',",7
"'monster',",7
"'pitfal',",7
"'mcnalli',",7
"'proportion',",7
"'hasti',",7
"'appal',",7
"'francoi',",7
"'retribut',",7
"'fordham',",7
"'derek',",7
"'chop',",7
"'xenophobia',",7
"'spokespeopl',",7
"['connecticut',",7
"'foolish',",7
"'communiqu',",7
"'wendi',",7
"'kaplinski',",7
"'gupta',",7
"'lufthansa',",7
"'castig',",7
"'hallmark',",7
"'highstak',",7
"'coin',",7
"'stab',",7
"'il',",7
"'glut',",7
"'isgur',",7
"'starr',",7
"'wildli',",7
"'makeup',",7
"'tore',",7
"'sherman',",7
"['main',",7
"'disappear',",7
"'thaw',",7
'effect'],7
"'rim',",7
"'opium',",7
"'impromptu',",7
"'deloitt',",7
"'jetlin',",7
"'lukewarm',",7
"'fodder',",7
"'yearli',",7
"'highskil',",7
"'likewis',",7
"'secondguess',",7
"'confederaci',",7
"'increment',",7
"'rebal',",7
"'nonnato',",7
"'penetr',",7
"'indivis',",7
"'denis',",7
'constitut'],7
"'grade',",7
"'lordi',",7
"'retrospect',",7
"'flame',",7
"'unprofession',",7
"'yanukovych',",7
"'lenient',",7
"'jorg',",7
"'anadolu',",7
"'demean',",7
'sector'],7
"'overheard',",7
"'sigh',",7
"'meaningless',",7
"['massachusett',",7
"'den',",7
"'subdu',",7
"'speci',",7
"'mccaul',",7
"'falwel',",7
"'softspoken',",7
"'honesti',",7
"'suitabl',",7
"'bent',",7
'recess'],7
"'nix',",7
"'oneweek',",7
"'sharpen',",7
"'unseal',",7
"'barn',",7
"'mcsalli',",7
"'sing',",7
"'dear',",7
"'medium',",7
"'councilor',",7
"'taxpayerfund',",7
"'eli',",7
"'sa',",7
"'delhi',",7
"'drift',",7
"'immigrationrel',",7
"'skyrocket',",7
"'jetblu',",7
"'nowher',",7
"'pearl',",7
"'tall',",7
"'groundbas',",7
"'motorcad',",7
"'flare',",7
"'barclay',",7
"'dannel',",7
"'repris',",7
"'portland',",7
"'yard',",7
"'hermitag',",7
"'nonviol',",7
"'reunif',",7
"'putintrump',",7
"'citigroup',",7
"'fallin',",7
"'feasibl',",7
"'bernard',",7
"'albright',",7
"'peanut',",7
"'overrod',",7
"'greiten',",7
"'sham',",7
"'rash',",7
"'mali',",7
"'marvin',",7
'commun'],7
"'factual',",7
"'sectarian',",7
"'osama',",7
"'kan',",7
"'rubl',",7
"'esper',",7
"'ushakov',",7
"'vaccin',",7
"'quorum',",7
"'labrador',",7
"'fourterm',",7
"'eschew',",7
"'foia',",7
"'fiction',",7
"'dime',",7
"'fervor',",7
"'reckon',",7
"'cavusoglu',",7
"'ibrahim',",7
"'lewd',",7
"'infosi',",7
"'cullerton',",7
"'goodman',",7
"'smoothli',",7
"'workabl',",7
"'weedkil',",7
"'multibillion',",7
"'apach',",7
"'feroci',",7
"'bowen',",7
"'sanford',",7
"'nec',",7
"'overrul',",7
"'shumat',",7
"'astound',",7
"'further',",7
"'hypocrit',",7
'busi'],7
"'castrat',",7
"'tarbert',",7
"'conceiv',",7
"'opaqu',",7
'email'],7
"'antagon',",7
"'overthrow',",7
"'atf',",7
"'fritz',",7
"['merkel',",7
"'scatter',",7
"'ak',",7
"'nucor',",7
"'armada',",7
"'maricopa',",7
"'sifi',",7
"'gorelick',",7
"['instant',",7
"'whitesupremacist',",7
"'bermuda',",7
"'groundwork',",7
"'furthermor',",7
'public'],7
"'nuanc',",7
"['uk',",7
"'writeoff',",7
"'richest',",7
"'knelt',",7
"'teammat',",7
"'summar',",7
"'glimps',",7
"'templat',",7
"'surpass',",7
"'beforehand',",7
"'sank',",7
"'inhuman',",7
"'gaza',",7
"'assemblyman',",7
"'ileana',",7
"'jenner',",7
"'billboard',",7
"'anthrax',",7
"'synthet',",7
"'mid',",7
"'marcher',",7
"'commemor',",7
"'outfit',",7
"'rosa',",7
"'kelley',",7
"'woo',",7
"'messi',",7
"'endeavor',",7
"'oneoff',",7
"'carib',",7
"'medvedev',",7
"'devalu',",7
"'simmer',",7
"'zeguang',",7
"'disconnect',",7
"'non',",7
"'sun',",7
"'rosenth',",7
"'soul',",7
"'prone',",7
"'prod',",7
"'mogul',",7
"'portend',",7
"'allen',",7
"'grape',",7
"'multimilliondollar',",7
"'billiondollar',",7
"'experiment',",7
"'inflammatori',",7
"'evacue',",7
"'nrg',",7
"'jacket',",7
"'thirteen',",7
"'soup',",7
"'debri',",7
"'nguyen',",7
"'hefti',",7
"'clergi',",7
"'judaism',",7
"'monopoli',",7
"'sotomayor',",7
"'hobbi',",7
"'wedg',",7
"'poorest',",7
"['germani',",7
"'interst',",7
"'bicker',",7
"['pelosi',",7
"'starkli',",7
"'princeton',",7
"'gloria',",7
"'copyright',",7
"'communistrul',",7
"'snapshot',",7
"'entrylevel',",7
"'memoir',",7
"'chrysler',",7
"'timefram',",7
"'steak',",7
"'lastditch',",7
"'marriott',",7
"'solomon',",7
"'regiment',",7
"'carrol',",7
"'promesa',",7
"'cellulos',",7
"'harrisburg',",7
"'johnni',",7
"'norquist',",7
"'unreason',",7
"'transcrib',",7
"'column',",7
"'ayott',",7
"'fomc',",7
"'austria',",7
"'iaea',",7
"'ecosystem',",7
"'complac',",7
"'prestigi',",7
"'horror',",7
"'snipe',",7
"'seth',",7
"'dupont',",7
"'bayer',",7
"'cowork',",7
'rate'],7
"'brunei',",7
"'tsipra',",7
"'yearlong',",7
"'iranback',",7
"'louis',",7
"'callista',",7
"'shuster',",7
"'recordkeep',",7
"'manslaught',",7
"'liddl',",7
"'watkin',",7
"'khatami',",7
"'bab',",7
"'devolv',",7
"'avaler',",7
"'korkmaz',",7
"'ecb',",7
"'illicit',",7
"'templ',",7
"'bird',",7
"'staten',",7
"'pasco',",7
"'usjapan',",7
"'darrel',",7
"'kuroda',",7
"'inventor',",7
"'vacuum',",7
"'caller',",7
"'colbert',",7
"'baggag',",7
"'cricket',",7
"'alfitr',",7
"'baseload',",7
"'brandon',",7
"'publicpriv',",7
"'covfef',",7
"'navient',",7
"'rajaratnam',",7
"'yin',",7
"'ng',",7
"'zeldin',",7
"'dreamhost',",7
"'iranair',",7
"'accuweath',",7
"'idb',",7
"'fukumoto',",7
"'harp',",7
"'kristi',",6
"'unavail',",6
"'multiprong',",6
"'countervail',",6
"'reel',",6
"'republicangovern',",6
"'misgiv',",6
'matter'],6
'requir'],6
"'yuma',",6
"'irvin',",6
"'crank',",6
"'bmo',",6
"'hyatt',",6
"'resiz',",6
"'wildest',",6
"'iter',",6
"'niemey',",6
'respect'],6
"'luke',",6
"'catcher',",6
"'deactiv',",6
"'lap',",6
"'prerog',",6
"'sochi',",6
"'messeng',",6
"['moscow',",6
"'arraign',",6
"'entireti',",6
"'speedier',",6
"'ambient',",6
"'condens',",6
"'disqualifi',",6
"'wrest',",6
"'weed',",6
"'handpick',",6
"'strippeddown',",6
"'sickest',",6
"'formid',",6
"'potent',",6
"'joan',",6
"'hutchinson',",6
"'kristin',",6
"'nicol',",6
"'unnerv',",6
"'spun',",6
"'overthrew',",6
"'ideologu',",6
"'usflag',",6
"'static',",6
"'threefifth',",6
'insur'],6
"'statelevel',",6
"'envelop',",6
"'lightweight',",6
"'rosen',",6
"'morri',",6
"'recoup',",6
"'rekindl',",6
"'ahm',",6
"'worthi',",6
"'sexreassign',",6
"'reunit',",6
"'tenfold',",6
"'pilfer',",6
"'campbel',",6
"'fixat',",6
"'carnegi',",6
"'underfund',",6
"'impend',",6
"'razorthin',",6
"'reboot',",6
"'aggressor',",6
"'speechwrit',",6
"'fuell',",6
"'dvorkovich',",6
"'tampa',",6
"'parttim',",6
"'sheri',",6
"'groundbreak',",6
"'packard',",6
"'ripe',",6
"'furnitur',",6
"'geograph',",6
"'greenberg',",6
"'forgiv',",6
"'beto',",6
"'denver',",6
"'guitar',",6
"'oslo',",6
'terror'],6
"'shipper',",6
"'adolf',",6
"'aeronaut',",6
"'tribut',",6
"'costliest',",6
"'brock',",6
"'cutback',",6
"'burst',",6
"'graciou',",6
"'trailer',",6
'board'],6
"'footstep',",6
"'deemphas',",6
"'hellwig',",6
"'firstterm',",6
"'pierc',",6
"'congressmanelect',",6
"'jambore',",6
"'crossroad',",6
"'cessat',",6
"'abduct',",6
"'danzig',",6
"'airstrik',",6
"'exxonmobil',",6
"'staunchli',",6
"'etf',",6
"'erect',",6
"'lujan',",6
"'cullen',",6
"'agen',",6
"'realworld',",6
"'antiglob',",6
"'nonu',",6
"'unclassifi',",6
"'bot',",6
"'podcast',",6
"'tightli',",6
"'faceoff',",6
"'truce',",6
"'fingerprint',",6
"'reinvest',",6
"'headtohead',",6
"'sandwich',",6
"'reshuffl',",6
"'magnitud',",6
"'lewinski',",6
"'heavyweight',",6
"'russialink',",6
"'trumpet',",6
"'ghani',",6
"'conform',",6
"'dhabi',",6
"'swear',",6
"'stride',",6
"'lifestyl',",6
"'sava',",6
"'opec',",6
"'selloff',",6
"'auction',",6
"'bidder',",6
"'corros',",6
"'derogatori',",6
"'ram',",6
"'infus',",6
"'steeper',",6
"'smuggler',",6
"'hamilton',",6
"['extrump',",6
"'pulpit',",6
"'monarch',",6
"'imperi',",6
"'abdic',",6
"'quinn',",6
"'sberbank',",6
"'torn',",6
"'markup',",6
"'luck',",6
"'lengthen',",6
"'upperincom',",6
"'surtax',",6
"'darren',",6
"'immelt',",6
'post'],6
"'captain',",6
"'threeway',",6
"'railway',",6
"'nationst',",6
"'escalatori',",6
"'overflight',",6
"'airspac',",6
"'couch',",6
'discuss'],6
"'cutoff',",6
"'tier',",6
'replac'],6
"'alberta',",6
"'atop',",6
"'ira',",6
"'reid',",6
"'diamond',",6
"'wharton',",6
"'mantra',",6
"'flank',",6
"['britain',",6
"'warmli',",6
"'huma',",6
"'prank',",6
"'padilla',",6
"'drawdown',",6
"'antitax',",6
"'unscath',",6
"'postcrisi',",6
'concern'],6
"'rampant',",6
"'bounc',",6
"'downsid',",6
"'sake',",6
"'poppi',",6
"'payout',",6
"'amanda',",6
"'daunt',",6
"'trampl',",6
"'charlott',",6
"'berkeley',",6
"'mob',",6
"'damn',",6
"'caliph',",6
"'argentin',",6
"'usborn',",6
"'barazi',",6
"'pretext',",6
"'biennial',",6
"'connolli',",6
"'proslaveri',",6
"'regroup',",6
"'resurg',",6
"'unfit',",6
"'penchant',",6
"'verac',",6
"'sewer',",6
"'prescrib',",6
"'lighter',",6
"'jensen',",6
'way'],6
"'calmli',",6
"'campaignrel',",6
"'prism',",6
"'catalyst',",6
"'forex',",6
"'ohlhausen',",6
"'midday',",6
"['group',",6
"'mint',",6
"'lung',",6
"'carcinogen',",6
"'disastr',",6
"'jacksonvil',",6
"'miscalcul',",6
"'fortifi',",6
"'kentuckian',",6
"'sober',",6
"'beholden',",6
"'hearten',",6
"'nadler',",6
"'nightmar',",6
"'autumn',",6
"'creditreport',",6
"'superintend',",6
"'carey',",6
"'brazilian',",6
'governor'],6
"'fang',",6
"'puppet',",6
"'accordingli',",6
'effort'],6
"'biotechnolog',",6
'secretari'],6
"'chafe',",6
"'huang',",6
"'hugh',",6
"'decent',",6
"'pet',",6
"'switzerland',",6
"'trio',",6
"'diana',",6
"'longstal',",6
"'rielli',",6
"'cabin',",6
"'exadvis',",6
'children'],6
"'collid',",6
"'dens',",6
"'hastili',",6
"'disdain',",6
"'questionnair',",6
"'inelig',",6
"'wrangl',",6
"'razaghi',",6
"'pattison',",6
"'selfimpos',",6
"'uganda',",6
"'elliot',",6
"'clinger',",6
"'incompat',",6
"'auditor',",6
"'pamphlet',",6
"'nuclearpow',",6
"'elli',",6
"'homan',",6
"'vaughn',",6
"'upordown',",6
"'sieg',",6
"'midjun',",6
"'emin',",6
"'prosyrian',",6
"'acrosstheboard',",6
"'rudolph',",6
"'reza',",6
"'slimmer',",6
'letter'],6
"'embraer',",6
"'tort',",6
"'sore',",6
"'unwilling',",6
"'samantha',",6
"'beijingbas',",6
"'hung',",6
"'preferenti',",6
"'profess',",6
"'edgar',",6
"'seller',",6
"'precipit',",6
"'necessit',",6
"'troublesom',",6
"'fume',",6
"'nicaraguan',",6
"['schumer',",6
'alli'],6
"'cup',",6
"'escort',",6
"'trulia',",6
"'schaeubl',",6
"'finetun',",6
"['german',",6
"'aboutfac',",6
"'wermiel',",6
"'cedar',",6
"'upload',",6
"'russianamerican',",6
"'pawlowski',",6
"'lifelong',",6
"'breadth',",6
"'predomin',",6
"'athen',",6
"'charleston',",6
"'mcmahon',",6
"'fri',",6
"'fastfood',",6
"'jollibe',",6
"'antidiscrimin',",6
'union'],6
"'importdepend',",6
"'ca',",6
"'acreag',",6
"'ensu',",6
"'farmland',",6
"'patronag',",6
"'placat',",6
"'bridgewat',",6
"'miracl',",6
"'buyin',",6
"'foreshadow',",6
"'kickstart',",6
"'subtract',",6
"'realtor',",6
"'handcuf',",6
"'deficitfund',",6
"'underperform',",6
"'dudley',",6
"'rejoin',",6
"'taxdeduct',",6
"'instant',",6
"'earlymorn',",6
"'nba',",6
"'midsiz',",6
"'missionari',",6
"'subvers',",6
"'tender',",6
"'reliant',",6
"'frantic',",6
'act'],6
"'russ',",6
"'planetari',",6
"'secondhighest',",6
"'sadden',",6
"'shrunk',",6
"'harper',",6
"'wartorn',",6
"'outnumb',",6
"'wane',",6
"'secondterm',",6
"'chest',",6
"'apparatu',",6
"'pronounc',",6
"'snapback',",6
"'pfizer',",6
"'blatant',",6
"'jeh',",6
"'semiautomat',",6
"'guncontrol',",6
"'resumpt',",6
"'coburn',",6
"'breakup',",6
"'lovel',",6
"'ruler',",6
"'debtlimit',",6
"'nugget',",6
"'insolv',",6
"'powelson',",6
"'prm',",6
"'kt',",6
"'doyl',",6
"'byrd',",6
"'wfcn',",6
"'applebi',",6
"'tanker',",6
"'slightest',",6
"'pig',",6
"'preapprov',",6
"'keat',",6
"'melinda',",6
"['twitter',",6
"'password',",6
"'ruffl',",6
"'feather',",6
"'replenish',",6
'tie'],6
"'doubledigit',",6
"'swung',",6
"'immor',",6
"'cochairman',",6
"'youngstown',",6
"'salut',",6
"'midfebruari',",6
"'updegrov',",6
"'driverless',",6
"'lopez',",6
"'fueleffici',",6
"'descend',",6
"'whitewat',",6
"'hotbutton',",6
"'rack',",6
"'malaria',",6
"'unpleas',",6
"'hale',",6
"'oscar',",6
"'mediterranean',",6
"'spurn',",6
"'congratulatori',",6
"'rancor',",6
"'winwin',",6
"'slaughter',",6
"'parisagr',",6
"'catherin',",6
"'duckworth',",6
"'takeov',",6
"'relentless',",6
"'tempor',",6
"'saint',",6
"'embed',",6
"'enjoin',",6
